132,selicabanga
133,ngamuzwa
134,uyathengisa
135,ihluthule
136,ngingajabula
137,esebiza
138,kushoniwe
139,uzolijwayela
140,sasenanelwa
141,kuyabuswa
142,ebangeni
143,nathengisa
144,esengathithi
145,sezinezilonda
146,babengenakulokotha
147,yabuyela
148,nelambu
149,ngenkulumo
150,umdaka
151,zibaba
152,sekuphindelwa
153,asizwakali
154,angamelana
155,yayifundiswe
156,iwesishiyagalombili
157,ngonyaka
158,yendawo
159,ehawukele
160,ziliphuzi
161,ukhuluma
162,amanhlakomuzi
163,abahle
164,akwanele
165,ngikhosele
166,isithembu
167,makazivumise
168,senze
169,kulowayamuzi
170,nesonto
171,zindleko
172,befakwa
173,angeke
174,ayehlukene
175,isho
176,sebeyinyathele
177,lenqola
178,ishe
179,abayazi
180,angibange
181,athengwa
182,iphuzu
183,esaphendula
184,kayiyinhle
185,kwakuthunywa
186,egqiha
187,unemibuzo
188,sesiyaqumbelana
189,impahla
190,olungenayo
191,iphuza
192,ukukudonsela
193,sokholo
194,kuyenzeka
195,ngalenkathi
196,abazifisayo
197,emakhulwini
198,bacabanga
199,ncane
200,engadli
201,zombhede
202,kuhlala
203,ngiyomxoxela
204,udaba
205,inesithunzi
206,nemoto
207,kwakufunayo
208,kuwukuhlakanipha
209,nobungane
210,wozwa
211,angizokubiza
212,iyofela
213,nesithumuthumu
214,omamncube
215,bengizophindela
216,ngifuna
217,kokusifaka
218,besingobani
219,kwerediyogremu
220,kubhoke
221,ngangihlabe
222,yizithunzi
223,emtshontsha
224,ukumthola
225,edolweni
226,soze
227,elinikina
228,siyakukhuphukelaphi
229,asigudluze
230,okwakukade
231,kwemifantu
232,qede
233,ejalidini
234,usezimisele
235,esenqotshiwe
236,yaphela
237,inhlinini
238,yezitamukoko
239,yomlilo
240,olungizuze
241,ngezandla
242,usuhambe
243,engiphethe
244,ethatha
245,kwethu
246,abakhulu
247,azibulale
248,lonke
249,yigosa
250,wawuphozisa
251,eqondile
252,efanayo
253,esemubi
254,eyangihluphayo
255,ekhumula
256,ephuthumisa
257,kabangenii
258,zazingekho
259,ukuzwa
260,kazidakiwe
261,ukuphumula
262,inkentshane
263,ngikucabanga
264,elakwambabo
265,izinhliziyo
266,wakuthatha
267,angene
268,iyesaba
269,azicelile
270,ngithande
271,ewahlukanisela
272,okumbandakanya
273,awufikanga
274,bazobuye
275,kazungu
276,bawuthola
277,yakwethu
278,abashova
279,kwaze
280,baqonda
281,ngenhlanhlake
282,kwazi
283,esho
284,ogama
285,kwazo
286,bamila
287,nantathu
288,ngenhliziyo
289,bethwele
290,yisifuba
291,kumangwane
292,alibhekisisa
293,angena
294,namanye
295,esebenza
296,muni
297,izigqoko
298,ezikhalini
299,baqonde
300,uyafundekela
301,engihamba
302,ngolimi
303,ngamahhelekehle
304,ufuye
305,ukwazi
306,ayekuyo
307,yaphuma
308,ngidabukela
309,kwayo
310,wayengazihluphelani
311,wabiza
312,benamahloni
313,ukufundisa
314,athini
315,namanzi
316,zimxinile
317,aphawule
318,ngigqolozele
319,usixoxele
320,olethe
321,ebloemfontein
322,bayakuthanda
323,kangakanani
324,kwaso
325,zingigqolozele
326,okonakele
327,amakholwa
328,ugovu
329,ephefeni
330,wathumela
331,ngisakhuluma
332,bayokuhlasela
333,wayephakamisa
334,kwasa
335,lenkomo
336,ehlekisa
337,kwase
338,ayithola
339,isixuku
340,ayithole
341,kadambe
342,iso
343,esibonakalayo
344,isu
345,ngobhoko
346,ukutshela
347,zithwele
348,uzihlabe
349,wezinkukhu
350,ikulo
351,imikhonto
352,engafuni
353,ngiyabamba
354,ngekhala
355,isangoma
356,aqwashe
357,kuyazalwa
358,izithonto
359,ngiyisigwili
360,kumuntu
361,udlamini
362,wabenzela
363,waziphekela
364,liyavuleka
365,makwenziwenjani
366,eyifihle
367,ngethuka
368,laqhwishe
369,umbhede
370,obukhulu
371,iwe
372,samphatha
373,nelokuphepha
374,uqhamukephi
375,ababengase
376,kwemicabango
377,igabha
378,okwezandla
379,kubuywe
380,muzi
381,angiphathe
382,waqhathwa
383,nomdlandla
384,iltanze
385,kwawa
386,izincwadi
387,lababantu
388,akumsizi
389,kwabona
390,novalo
391,usezukeke
392,kuwumsebenzi
393,afanele
394,ngokungabaza
395,kabhanana
396,befika
397,wakhalakathela
398,ukuyichazela
399,wavuka
400,ongagqizi
401,besengiyizwile
402,angilindele
403,sengiqhamukela
404,ziyangigegela
405,iphume
406,lesisizwe
407,iphuma
408,cetshwayo
409,ukududula
410,ahleka
411,akachithanga
412,becathama
413,ahleke
414,entshebeni
415,izinhlupheko
416,umhlabahlangana
417,amathambo
418,nguwe
419,wavula
420,oholibama
421,sekunesinyokotho
422,iwaphihlizeka
423,kubona
424,uzidonsela
425,oyiwele
426,aphuziswe
427,izinduku
428,walokhu
429,ababebandlululwa
430,lizokuba
431,lochitha
432,sekukhala
433,abayikhulumayo
434,koziphosa
435,zisemthethweni
436,wavuma
437,enzeni
438,kabangeni
439,thunzi
440,asizona
441,bayazibhekela
442,sezinzima
443,owakhe
444,ehlelwa
445,muva
446,intombazane
447,sona
448,thula
449,ibhalwe
450,eseneminyaka
451,owesifazane
452,amanga
453,nguye
454,angahamba
455,athengisele
456,womunye
457,musani
458,kuhlakazeka
459,yabadonsa
460,babehamba
461,ngamelwe
462,igceke
463,dlanini
464,mntwana
465,angahambi
466,okucabanga
467,equmbelana
468,bengatholakala
469,lakhe
470,engiyikhiphile
471,abadonse
472,yayithi
473,sifihle
474,kwake
475,ngumuntu
476,sezinyathela
477,ayibhalile
478,ngiyozwa
479,wawathathaphi
480,siyombona
481,singena
482,abakhombise
483,lakho
484,olungiselela
485,nagqubu
486,ngokukhala
487,cabanga
488,indishi
489,wabika
490,kuhomuzela
491,ususikhipha
492,zihlobo
493,kwala
494,usheshe
495,kwale
496,awuboni
497,angesabi
498,izinsiza
499,akhushulelwe
500,ngenhlanhla
501,yibumfingomfingo
502,siyiyeke
503,zibahlonipha
504,asasele
505,kwalo
506,ucabanga
507,owawudlalwa
508,mkhohlisi
509,namadikoni
510,ngokuzama
511,bawuvuma
512,isilatini
513,ngisengxakini
514,sengiyasukuma
515,isishayelelo
516,ngibuza
517,nakhona
518,engangize
519,bavuma
520,niyazi
521,bathe
522,isesidlekeni
523,esevule
524,umbhele
525,bathi
526,ngivalelisa
527,sinomahazula
528,kwami
529,kwehlule
530,kwathiwa
531,ekuqaleni
532,izithithibala
533,afande
534,ingekho
535,wawuthatha
536,ukukhumbula
537,ayikaze
538,ufuna
539,ongalungile
540,imphatha
541,idolobha
542,ngacabanga
543,uyahlekisa
544,evamisile
545,esaziduduza
546,angeze
547,angahlela
548,izinduna
549,ukhuluse
550,angezi
551,sesikhukhukazi
552,ngugamaliyeli
553,iqhubeke
554,iyingelosi
555,kungabhalwa
556,uyabheda
557,selishiso
558,iya
559,iye
560,nezinhlanhla
561,uwamumethe
562,ngiyaxolisa
563,umninikho
564,kwakungangenwangenwa
565,awungazi
566,wenyoni
567,ugijimisa
568,funa
569,ngasekhombe
570,zenu
571,ukwala
572,wavusa
573,benyonyoba
574,abeseduze
575,isikhathi
576,limoyizela
577,okungesiyona
578,obehlela
579,akuzuyiwa
580,ngangilithatha
581,bakuphi
582,azolutshela
583,sisondela
584,ngincengani
585,umnika
586,nomlomo
587,uzozithela
588,bangakhohlwa
589,engeseduze
590,akasezukubuya
591,ngoqashekayo
592,izilwane
593,zixutshwe
594,esalokhu
595,zinamathelene
596,wawusukhihlikile
597,bayazibuza
598,ngizomfica
599,ongadlanga
600,zeqa
601,izitembu
602,ukuguga
603,esephaphatheka
604,baphaphame
605,akumsizanga
606,intombi
607,nezindlovu
608,ubuqha
609,siyibone
610,ubanjwe
611,isihlwitha
612,ize
613,wokuzibukela
614,ayingangaye
615,uzibizele
616,unyembezi
617,iza
618,ungaphumeleli
619,yindilingakazi
620,sekukhalwa
621,wahlehlela
622,ukuxolisa
623,baziphathe
624,usuphunyula
625,sebengene
626,wayesemtholile
627,kwakhohleka
628,kwezinyoni
629,azombulala
630,kwafa
631,ukushaywa
632,bebhuquza
633,iseka
634,ayozibuyisela
635,zingane
636,wawufunda
637,ungikhiphe
638,iyoqeda
639,ngithoka
640,klwi
641,usulu
642,siqonde
643,omude
644,olwamahhala
645,kwezihlahla
646,uyibhekisisa
647,umhlwazimamba
648,ukubhinqa
649,baqhubekele
650,kukamshini
651,ukungabaza
652,bayafika
653,esethanda
654,ayenyathela
655,nomzimba
656,ngithole
657,izingane
658,wamhlophe
659,usuku
660,emthoba
661,zikhuluma
662,oluzokuba
663,ngalapho
664,alandilandiswe
665,babengazi
666,ungangikhaleli
667,usuke
668,sikhombe
669,wakubona
670,idlalwa
671,samthatha
672,awayikubuyela
673,eyibiza
674,lubenjalo
675,obambisanayo
676,umgcinisikhwama
677,nokuyenza
678,abekucele
679,yokuhlola
680,owangithanda
681,siyakukhozelani
682,ngingadlula
683,usuka
684,uphethe
685,wabaqulela
686,uyokwazi
687,nezichwe
688,ezindadlana
689,waphindela
690,njengabadala
691,amyeke
692,engingakulanda
693,ebesiwuphethe
694,kwabo
695,okwakwenza
696,uyophilisa
697,sekuvunywa
698,bakhathazwe
699,simele
700,sehlukanisiwe
701,kwabe
702,kucace
703,somuntu
704,engashoni
705,babukana
706,ezilile
707,ningawuphuzi
708,kwaba
709,lichazwe
710,wami
711,usuthi
712,ababethuthelekela
713,esawu
714,ujessie
715,yizandla
716,yimbi
717,ngamazwi
718,bayokwazi
719,kulaba
720,asiziyeke
721,zithutha
722,yingalesosikhathi
723,emtoti
724,ngiyobuyela
725,kuyaposwa
726,uthokozile
727,wamgxavula
728,isadukelwe
729,esikoleni
730,ubanike
731,esasihleli
732,wafikelwa
733,uyesabeka
734,kayisekho
735,sasingaphuma
736,behluleka
737,kulabo
738,ngezintelezi
739,wama
740,bhishi
741,angenzanga
742,bayathutha
743,edla
744,nezifamona
745,kwesihlahla
746,esegezile
747,uyaziphendula
748,sikubona
749,akayiboni
750,isebenza
751,wangena
752,walo
753,bemisa
754,afake
755,kukhanye
756,suku
757,wezalukazi
758,ngisamfica
759,kutuswa
760,nezinyathi
761,eyahlukene
762,ayizikholwa
763,kwesikhashana
764,basacabanga
765,iwasekhaya
766,zazihlala
767,aphinde
768,aliphakamise
769,wake
770,ayefa
771,kangangoba
772,sengonyama
773,emhlahlweni
774,nise
775,akasalubhaqi
776,yokwehla
777,yokuphekela
778,emangcwabeni
779,ayekubo
780,kovela
781,ayeziqoqele
782,umndeni
783,ukuyobamba
784,esithi
785,engenalo
786,asithole
787,wazimisela
788,abemgwema
789,indwangu
790,uvalo
791,ophumela
792,ngomuthi
793,ubona
794,sekuwukunyamalala
795,nini
796,unomusa
797,ukulibona
798,ulubeke
799,abasaphathekile
800,wathathela
801,ngikukhululela
802,ubone
803,avukwe
804,babengcolisile
805,zingafi
806,nokunye
807,yamatshe
808,nina
809,ayobalunguza
810,yayikhala
811,esabuza
812,isikhumba
813,altare
814,ulindele
815,usibhamu
816,unemali
817,ayeke
818,yezihlahla
819,seziyashesha
820,kwalababelungu
821,ungazifaka
822,bathengisa
823,yakwamncube
824,wagqanqula
825,abayodlala
826,kodududu
827,ngemihosha
828,esitheshini
829,umgwaqo
830,okwabizwa
831,kuyona
832,esabuya
833,yayisihlala
834,bahlekani
835,ngangiyithola
836,ngizonichazela
837,amlethele
838,limlandele
839,esikhuntile
840,zakho
841,ezogwinya
842,ekuthini
843,bakhokhelwa
844,iyammela
845,kusenjalo
846,sekutholakala
847,konje
848,zakhe
849,amahlanu
850,engingayenza
851,ongaphandle
852,siphila
853,omncane
854,ithafa
855,ngiyabezwela
856,ugumede
857,ukutholakala
858,abangalali
859,wokukhaza
860,usuhlebeke
861,bagqoka
862,bazalwa
863,ungizwe
864,sengikuso
865,bayathetha
866,konke
867,yomdlalo
868,lezizintingo
869,ngebhasi
870,balotsholwa
871,ayivulele
872,ngingasindi
873,ashikenaze
874,wakhona
875,uyamgcina
876,ngumsebenzi
877,wesula
878,bezimkhonze
879,hhiya
880,iyasetshenzelwa
881,alandelandele
882,kakulungile
883,alokhu
884,anodabulibhayi
885,quthu
886,kunabanye
887,laphaya
888,wazibonela
889,anqandeke
890,ayengakhishwanga
891,kuyaluzwa
892,imphendule
893,basahlikana
894,kayinasikhathi
895,lizikhalela
896,ukukuzonda
897,kafaro
898,yiningi
899,kwakungabalethela
900,nemikhuba
901,ungawutholi
902,waphinda
903,yizinto
904,eziguli
905,uyoxoshwa
906,useba
907,wadi
908,sizokwenzenjani
909,siguli
910,esewuphethe
911,bezihambela
912,ngokuthanda
913,dlamini
914,umkami
915,lihanjiswe
916,niyangizwisa
917,ngaziduduza
918,isonto
919,ulibambe
920,eyafaka
921,ngunkosikazi
922,uphumule
923,ngonya
924,kwenzeke
925,waphi
926,uvamise
927,nobukholwa
928,akusasizi
929,yayibhekene
930,ididekile
931,kwenzeka
932,steve
933,abaziwayo
934,esethule
935,ngangikwenza
936,linamasi
937,ongenakuzikhipha
938,iwethusa
939,nesibindi
940,ngumdali
941,utangwembe
942,singeze
943,okwakuhlezi
944,niki
945,khona
946,eziyikitazayo
947,waba
948,benzakaliswa
949,ngokunikina
950,ngisanqikaza
951,wabe
952,iyivukele
953,wabo
954,nezindlebe
955,isehlukanise
956,ngamnika
957,ngafuza
958,lingani
959,uyoze
960,akekho
961,inyaluka
962,ngicwaninga
963,waya
964,andise
965,waye
966,bayovuka
967,kumpontshi
968,engenaluzwelo
969,abakade
970,samkhanyisa
971,sithule
972,ukhohlisa
973,ngisiphikise
974,wazi
975,phumani
976,anti
977,nangaleso
978,impophoma
979,belithi
980,bahlabe
981,ukushalazele
982,njengomuntu
983,wawuyibonephi
984,eseyibekaphi
985,eshefa
986,kwangiphatha
987,negazi
988,waze
989,sasinenhlanganisela
990,asinamfundisi
991,wenqindi
992,kumnumzane
993,wayo
994,bangidovadova
995,imvimbezele
996,kungebalwe
997,neminyaka
998,okusalayo
999,ojulukayo
1000,ukusola
1001,ubefike
1002,ezichweni
1003,aninamahloni
1004,ndawo
1005,wawa
1006,ngamanzi
1007,sekuseduze
1008,owayemsize
1009,ukuphazanyiswa
1010,ngingasafuni
1011,iyabiza
1012,zibhodongo
1013,waqashwa
1014,sengisecaleni
1015,lisamile
1016,enamathambo
1017,usuze
1018,kadikiza
1019,emanzi
1020,loyindlu
1021,alishisi
1022,ayibheke
1023,yedlula
1024,kusacingwa
1025,juz
1026,enkonyaneni
1027,uholelwa
1028,ayese
1029,izinyosi
1030,ngisuke
1031,abelungu
1032,ayishumi
1033,ngoduma
1034,inqume
1035,konakeleni
1036,ngingakutshela
1037,wawo
1038,ababuleweyo
1039,sikwazi
1040,ngesongana
1041,zikababa
1042,ehamba
1043,angiyifiseli
1044,babebuza
1045,mangivakashe
1046,benkunzi
1047,angazanga
1048,kusho
1049,bangazifundisi
1050,sibone
1051,kwaqhamuka
1052,lowomuthi
1053,bamantombazanyana
1054,uyakumlobela
1055,ophembekayo
1056,wazijika
1057,siphekela
1058,sibona
1059,abakholwa
1060,nobhokide
1061,bebuyela
1062,itiye
1063,izokulimaza
1064,uhlulwa
1065,ngalelilanga
1066,abathunywe
1067,ungakwazi
1068,kulesosilinganiso
1069,mayiwazile
1070,ngikusize
1071,ishunqa
1072,besekwaluseni
1073,wawashiya
1074,imithambo
1075,ukuzikhunga
1076,ukuyizwa
1077,sebengakuphi
1078,kwetafula
1079,ubusejubaneni
1080,iyivela
1081,izimoto
1082,esakwazi
1083,ekubeni
1084,ewusa
1085,engangikwenza
1086,udaka
1087,kwesikhathi
1088,ingashiywa
1089,okhuthalele
1090,betshelwa
1091,uziqunga
1092,ephelele
1093,abehlukana
1094,epentrich
1095,luphathelene
1096,lenkulumo
1097,sengize
1098,ekulishumpuleni
1099,kabahambe
1100,kubuzwa
1101,zisekhona
1102,kukhuzwe
1103,kunotom
1104,yamakhosi
1105,uvulela
1106,ngangimesaba
1107,nizowaqhamukela
1108,abasize
1109,emlethe
1110,ekuphethe
1111,akusasho
1112,eshela
1113,yayisibona
1114,lalidlalisa
1115,ubuqhaqhaqha
1116,sobala
1117,siyamemeza
1118,besingashiswa
1119,nxazonke
1120,ayamhlanganyela
1121,sengiyi
1122,kulengonyama
1123,akudliwa
1124,noprofessor
1125,weshumi
1126,uhola
1127,ngesinye
1128,yokudineka
1129,nokumhlanza
1130,bahlala
1131,lenkungu
1132,sibukane
1133,abadlali
1134,sengiyangenyanya
1135,umbobo
1136,esimweni
1137,abafundisi
1138,kwaphambana
1139,ngizoyiletha
1140,niyazibonela
1141,amaphayiphi
1142,ukubanga
1143,nocela
1144,imithwalo
1145,ilula
1146,beshabasheka
1147,edanawozi
1148,ndodana
1149,ziyaoonakala
1150,ngiyobonga
1151,nsizwa
1152,wayekhalelani
1153,meromo
1154,esiklebheni
1155,ummeli
1156,igcwele
1157,kunezinye
1158,kuyabahlwa
1159,esebanga
1160,yibhasi
1161,ukuxoxaxoxa
1162,ngezinselo
1163,nezingane
1164,eshaywe
1165,behlakazeka
1166,okudala
1167,indiva
1168,kokhotheme
1169,sahleka
1170,akasenamandla
1171,iqhiyame
1172,ngucome
1173,ngumniniyo
1174,isihlambi
1175,wemfengwane
1176,ukufinyelela
1177,egibhithe
1178,bekutshela
1179,kwakuthi
1180,watshakudula
1181,alindele
1182,ababili
1183,wazibiza
1184,besole
1185,ngafuna
1186,amawundlu
1187,kunjalo
1188,okhuleni
1189,akhumbule
1190,uzihlalele
1191,ungicibele
1192,useze
1193,esethandile
1194,esezazi
1195,amacala
1196,izingqomondo
1197,kwendaba
1198,kabayingeni
1199,kuyeqana
1200,ukubuya
1201,esihlahleni
1202,ozithobayo
1203,yokuhlela
1204,ingibangile
1205,onengane
1206,esengumfana
1207,wasivula
1208,angamdumazi
1209,nalowomlungu
1210,wangqongqoza
1211,imihla
1212,amaloli
1213,liyazithandela
1214,awukuzwe
1215,ozala
1216,iyabonakala
1217,sekulunge
1218,ayengatshelwanga
1219,usuza
1220,lamathuna
1221,umthamo
1222,imnandi
1223,iduku
1224,belusa
1225,aseyicabangile
1226,limfundisa
1227,esaba
1228,ushevu
1229,nibona
1230,esikhotheni
1231,anisenayo
1232,ibheshu
1233,eshaywa
1234,wayesewabuza
1235,bachaze
1236,ongakuhlolanga
1237,bona
1238,sekuyisilwane
1239,negama
1240,kuneyakho
1241,ukushumayela
1242,ngiyakhala
1243,wase
1244,tolika
1245,sigubuzele
1246,uyithengise
1247,eyithulisa
1248,liyashelela
1249,ukubuza
1250,ngethemba
1251,yokuhamba
1252,ngodaka
1253,usithole
1254,uyancishana
1255,avamele
1256,ocingeni
1257,sekuvalwa
1258,awzange
1259,bazigcina
1260,zikhathele
1261,okunika
1262,sikwethemba
1263,libathufelele
1264,kuthisha
1265,ezifana
1266,ubutha
1267,uzozibangela
1268,bengimbona
1269,ishwa
1270,wafisa
1271,ubuthi
1272,ezingcwele
1273,iqhikiza
1274,kwezindololwane
1275,zibuye
1276,udamane
1277,zibuya
1278,esandla
1279,ubefundiswa
1280,endaweni
1281,ukhethi
1282,esevumile
1283,uyakuzwa
1284,efikile
1285,kuwena
1286,kwakukhohlakaleka
1287,ikhofi
1288,bakasigodo
1289,esingajwayelekile
1290,ayenentukuthelo
1291,izinzipho
1292,sekudonsela
1293,ujames
1294,namabhanqule
1295,usitholaphi
1296,abafuthe
1297,kwamthethwa
1298,kudidizelwa
1299,ngesika
1300,yomthakathi
1301,kufanele
1302,ziyisikweletu
1303,zethuka
1304,bathini
1305,lusizo
1306,lesosihlobo
1307,bagadwe
1308,umngane
1309,zokuqokwa
1310,ushiye
1311,sikhala
1312,izithunzana
1313,ngomlomo
1314,imigqa
1315,uyasebenza
1316,engalambi
1317,amnike
1318,kumbokokodwe
1319,nezigi
1320,sakhiwe
1321,emvusa
1322,lulokhu
1323,sichaye
1324,aphuphe
1325,engani
1326,wadumela
1327,igwala
1328,banokwesaba
1329,iphethe
1330,ekhona
1331,uhlala
1332,umkakho
1333,zantambama
1334,izithombe
1335,kunina
1336,yedolobha
1337,niyabona
1338,ekuphi
1339,ubuthongo
1340,ngamafushane
1341,oweqela
1342,unkwanyana
1343,bekhona
1344,ngizokusiza
1345,akunakwenzeka
1346,abakwahulumeni
1347,kunensila
1348,ukuminyana
1349,esekhala
1350,impukane
1351,sekuzula
1352,amangalisa
1353,ulizzy
1354,yaya
1355,ngiyakubona
1356,unyoko
1357,ntambama
1358,angaphaphama
1359,kochitheka
1360,yayo
1361,zigcwele
1362,ngisho
1363,ekhonga
1364,kuzondi
1365,wazimboza
1366,ngazibuka
1367,cwaka
1368,yimvume
1369,yaze
1370,nezinyembezi
1371,zadedelwa
1372,sithi
1373,yazi
1374,asiphindele
1375,kengisho
1376,isiphuzo
1377,kunini
1378,ukuvuka
1379,kokuthi
1380,bakhuluma
1381,uphaphanyiswa
1382,kanje
1383,ngumnu
1384,wathontela
1385,esadideke
1386,ngingaphila
1387,upunda
1388,ngamhlophe
1389,ebhayibhelini
1390,imbulunga
1391,ngamarandi
1392,ungcono
1393,nkosi
1394,esesho
1395,liyaphakama
1396,music
1397,izithukuthuku
1398,begugile
1399,sengikade
1400,ujakobe
1401,katajewo
1402,sizosizakala
1403,babengaphuthi
1404,mbuya
1405,okuzokonakala
1406,ikhona
1407,selilengela
1408,ezithombeni
1409,ikhala
1410,egubazi
1411,zentilasipoti
1412,ayamenyezelwa
1413,engahlomile
1414,sengingazikholisa
1415,ikhale
1416,emapulazini
1417,ngizitapa
1418,yakhohlakala
1419,usuphuthumise
1420,sinoyihlo
1421,umtshela
1422,uthenga
1423,umtshele
1424,esekhona
1425,ngikupuna
1426,iyisisekelo
1427,yozi
1428,esondelene
1429,isebenzisa
1430,njengalokho
1431,esegulukudela
1432,lukhambemi
1433,angifundise
1434,kokudingekile
1435,ukuhlonipha
1436,ngodondolo
1437,angikaze
1438,ukusangana
1439,ondabeni
1440,owawungeyibone
1441,kumamkhize
1442,basanda
1443,elalibizwa
1444,emithi
1445,aqinile
1446,sabantwana
1447,inkatha
1448,bededelana
1449,okungenazimpondo
1450,umdelwa
1451,elivulwa
1452,ezihlathini
1453,amatshe
1454,uqwabe
1455,kasikwazi
1456,ngesilima
1457,kuyadabukisa
1458,namacansi
1459,wayengakhombisi
1460,umfowethu
1461,namaphela
1462,emitha
1463,inkomana
1464,useyixoxe
1465,labuye
1466,walandiswa
1467,ubhinca
1468,hho
1469,hha
1470,usuvale
1471,kwedlula
1472,hhe
1473,ukuyichaza
1474,umthwalo
1475,yizingiqi
1476,nezimpawu
1477,uphendule
1478,wezinkomo
1479,omfushane
1480,belivula
1481,azozithosela
1482,ngonina
1483,esehlezi
1484,ukuphenya
1485,wayengacebeki
1486,ungabuza
1487,wayehlala
1488,uyabhula
1489,singambona
1490,nomakoti
1491,imqoma
1492,saphinda
1493,amfice
1494,ngamdlelani
1495,ulethe
1496,ezijwayelekile
1497,wathola
1498,wanquma
1499,icala
1500,esizweni
1501,obunzima
1502,engenakumemeza
1503,isabhaleka
1504,lasendaleni
1505,ayobika
1506,izibonelo
1507,namaphepha
1508,egijima
1509,odakeni
1510,isigqoko
1511,nokuzibuka
1512,akawenzanga
1513,impesheni
1514,eyindoda
1515,sekudlule
1516,eseyindoda
1517,engehlukani
1518,bathokoza
1519,uyishonisephi
1520,ukulisebenzisa
1521,akazimisele
1522,ayenokubonisana
1523,sibongile
1524,silindile
1525,betshela
1526,dakla
1527,ithemba
1528,besimlindele
1529,uselungiselela
1530,awusasebenzi
1531,ngentaba
1532,sengifile
1533,nhla
1534,ngisafuna
1535,engayi
1536,ayisengangawo
1537,ziyabila
1538,usezwile
1539,ndaba
1540,bayizithunjwa
1541,engihluphayo
1542,izinto
1543,isilevu
1544,kunomvemve
1545,omunyeomunye
1546,bamotha
1547,isingixhela
1548,ulifundile
1549,ngifele
1550,kwadliwa
1551,ngiwezwile
1552,wayeseshonisa
1553,kuguquza
1554,osegula
1555,akhulume
1556,yezingwe
1557,sengifike
1558,ekhombisisa
1559,seniyathethisana
1560,nokusetshenziswa
1561,waphashanyiswa
1562,uzame
1563,yangenza
1564,wawabona
1565,uzama
1566,sekuwucu
1567,bakulo
1568,kuqhamuka
1569,bakhwenyana
1570,emehlweni
1571,esibucayi
1572,izihlathi
1573,unobu
1574,esigelezela
1575,ngibuthiwe
1576,eyilalela
1577,kuzodinga
1578,nimbeke
1579,ikuphi
1580,asemqoka
1581,abazothenga
1582,inzalo
1583,imizi
1584,emhlane
1585,ngikwesaba
1586,kwemibhede
1587,wabaleka
1588,ijubane
1589,akagangile
1590,usebhekabhekile
1591,seyingaphandle
1592,okungasikhanyisela
1593,asefinyele
1594,sithoswe
1595,azophumela
1596,kungangcono
1597,ngikwesabe
1598,waphelelwa
1599,ukungayi
1600,ukhamba
1601,kuyosa
1602,kubuhlungu
1603,silima
1604,kwalamanzi
1605,kuncengwe
1606,ivale
1607,asezisefweni
1608,ngiwenza
1609,imbala
1610,alfred
1611,ngangibatshelile
1612,kuyazisho
1613,bebheka
1614,limqhoqhobele
1615,bebheke
1616,ngingenza
1617,sizithanda
1618,angikutholi
1619,ukungibona
1620,kungezwakali
1621,ngalelo
1622,maqede
1623,namali
1624,uzobona
1625,kwemizi
1626,namakhekhe
1627,uxolo
1628,siqeda
1629,kuyangethusa
1630,kulungile
1631,ukuyojika
1632,balubeke
1633,izinkuni
1634,ukukhombisa
1635,zikhula
1636,bamangala
1637,ukubuyela
1638,bamangale
1639,izambatho
1640,ziyamsinda
1641,izimakethe
1642,ensinsitheka
1643,ubengalishaya
1644,limbeka
1645,yisihlahla
1646,amangwevu
1647,nibe
